eval_index,temperature,current_dd,best_dd,candidate_dd,delta_dd,accepted,best_update,swap_i,swap_j
2563,0.008586746025196096,8.061596642808784,8.057704980002764,8.061596642808784,-0.0013070175821905394,True,False,205,67
2564,0.008578948767498547,8.06002136616273,8.057704980002764,8.06002136616273,-0.001575276646054391,True,False,8,158
2565,0.008571158590158025,8.06002136616273,8.057704980002764,8.06002136616273,0.0,True,False,162,34
2566,0.008563375486745168,8.06002136616273,8.057704980002764,8.06002136616273,0.0,True,False,98,31
2567,0.008555599450836443,8.06002136616273,8.057704980002764,8.06002136616273,0.0,True,False,189,209
2568,0.008547830476014144,8.06002136616273,8.057704980002764,8.06002136616273,0.0,True,False,225,11
2569,0.00854006855586641,8.06002136616273,8.057704980002764,8.06002136616273,0.0,True,False,81,176
2570,0.00853231368398718,8.06002136616273,8.057704980002764,inf,inf,False,False,79,83
2571,0.008524565853976237,8.06002136616273,8.057704980002764,8.06002136616273,0.0,True,False,5,68
2572,0.00851682505943915,8.061522977671899,8.057704980002764,8.061522977671899,0.0015016115091697202,True,False,101,205
2573,0.008509091293987305,8.061522977671899,8.057704980002764,8.061522977671899,0.0,True,False,1,113
2574,0.008501364551237896,8.06145074375676,8.057704980002764,8.06145074375676,-7.223391513910826e-05,True,False,101,174
2575,0.0084936448248139,8.06145074375676,8.057704980002764,8.06145074375676,0.0,True,False,190,205
2576,0.008485932108344097,8.06145074375676,8.057704980002764,8.06145074375676,0.0,True,False,91,160
2577,0.008478226395463048,8.06145074375676,8.057704980002764,8.06145074375676,0.0,True,False,56,125
2578,0.008470527679811081,8.06145074375676,8.057704980002764,8.06145074375676,0.0,True,False,114,234
2579,0.008462835955034324,8.056709105020804,8.056709105020804,8.056709105020804,-0.004741638735955789,True,True,183,82
2580,0.008455151214784655,8.056781338935943,8.056709105020804,8.056781338935943,7.223391513910826e-05,True,False,210,89
2581,0.008447473452719725,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,202,71
2582,0.008439802662502945,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,120,102
2583,0.008432138837803466,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,17,83
2584,0.008424481972296213,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,110,59
2585,0.008416832059661828,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,104,216
2586,0.008409189093586716,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,15,46
2587,0.008401553067762996,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,101,141
2588,0.008393923975888519,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,100,107
2589,0.00838630181166687,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,179,64
2590,0.008378686568807338,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,185,16
2591,0.008371078241024925,8.056781338935943,8.056709105020804,inf,inf,False,False,170,193
2592,0.008363476822040352,8.056781338935943,8.056709105020804,inf,inf,False,False,60,62
2593,0.008355882305580029,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,14,145
2594,0.008348294685376074,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,38,75
2595,0.00834071395516629,8.056781338935943,8.056709105020804,8.071395533963331,0.014614195027387922,False,False,29,82
2596,0.008333140108694157,8.056781338935943,8.056709105020804,8.056781338935943,0.0,True,False,212,218
2597,0.008325573139708862,8.056013986747045,8.056013986747045,8.056013986747045,-0.0007673521888982293,True,True,181,163
2598,0.00831801304196524,8.056013986747045,8.056013986747045,8.056013986747045,0.0,True,False,44,11
2599,0.008310459809223817,8.056013986747045,8.056013986747045,8.056013986747045,0.0,True,False,70,153
2600,0.008302913435250777,8.057687697508253,8.056013986747045,8.057687697508253,0.001673710761208369,True,False,4,54
2601,0.008295373913817959,8.057687697508253,8.056013986747045,8.057687697508253,0.0,True,False,87,68
2602,0.00828784123870287,8.055171460564722,8.055171460564722,8.055171460564722,-0.0025162369435314247,True,True,54,8
2603,0.008280315403688657,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,126,106
2604,0.008272796402564122,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,94,208
2605,0.008265284229123697,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,220,47
2606,0.00825777887716745,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,46,115
2607,0.00825028034050109,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,50,130
2608,0.008242788612935934,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,151,237
2609,0.008235303688288937,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,219,223
2610,0.008227825560382656,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,207,120
2611,0.008220354223045255,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,198,121
2612,0.008212889670110517,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,162,65
2613,0.008205431895417808,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,20,136
2614,0.008197980892812103,8.055171460564722,8.055171460564722,inf,inf,False,False,131,170
2615,0.008190536656143953,8.055171460564722,8.055171460564722,inf,inf,False,False,10,154
2616,0.008183099179269498,8.055171460564722,8.055171460564722,inf,inf,False,False,62,95
2617,0.008175668456050465,8.055171460564722,8.055171460564722,inf,inf,False,False,155,1
2618,0.008168244480354137,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,4,107
2619,0.008160827246053388,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,189,17
2620,0.008153416747026639,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,112,19
2621,0.00814601297715787,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,185,157
2622,0.008138615930336627,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,156,239
2623,0.008131225600457993,8.055171460564722,8.055171460564722,8.055171460564722,0.0,True,False,52,140
2624,0.008123841981422606,8.055171460564722,8.055171460564722,inf,inf,False,False,228,208
2625,0.008116465067136628,8.055917591228672,8.055171460564722,8.055917591228672,0.0007461306639502396,True,False,39,76
2626,0.008109094851511761,8.055917591228672,8.055171460564722,8.055917591228672,0.0,True,False,84,32
2627,0.008101731328465245,8.055917591228672,8.055171460564722,8.055917591228672,0.0,True,False,109,117
2628,0.008094374491919827,8.055917591228672,8.055171460564722,8.056332130951523,0.00041453972285054874,False,False,181,65
2629,0.00808702433580379,8.055839424983933,8.055171460564722,8.055839424983933,-7.816624473910849e-05,True,False,55,43
2630,0.00807968085405091,8.055839424983933,8.055171460564722,inf,inf,False,False,239,45
2631,0.008072344040600489,8.055839424983933,8.055171460564722,8.055839424983933,0.0,True,False,107,115
2632,0.008065013889397326,8.059693641717969,8.055171460564722,8.059693641717969,0.0038542167340356315,True,False,133,181
2633,0.008057690394391713,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,37,50
2634,0.008050373549539452,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,75,111
2635,0.008043063348801812,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,232,175
2636,0.008035759786145558,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,109,104
2637,0.008028462855542939,8.059693641717969,8.055171460564722,inf,inf,False,False,42,124
2638,0.008021172550971657,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,49,163
2639,0.00801388886641491,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,93,225
2640,0.008006611795861337,8.059693641717969,8.055171460564722,inf,inf,False,False,6,3
2641,0.007999341333305042,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,53,56
2642,0.007992077472745591,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,239,129
2643,0.007984820208187991,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,85,171
2644,0.007977569533642686,8.059693641717969,8.055171460564722,inf,inf,False,False,90,168
2645,0.00797032544312558,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,235,98
2646,0.007963087930657985,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,201,42
2647,0.007955856990266666,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,201,188
2648,0.007948632615983798,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,44,142
2649,0.007941414801846968,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,9,163
2650,0.007934203541899203,8.059693641717969,8.055171460564722,inf,inf,False,False,42,79
2651,0.00792699883018891,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,162,198
2652,0.007919800660769926,8.059693641717969,8.055171460564722,8.059693641717969,0.0,True,False,96,2
2653,0.007912609027701469,8.059517965064892,8.055171460564722,8.059517965064892,-0.0001756766530771614,True,False,197,37
2654,0.007905423925048153,8.059517965064892,8.055171460564722,8.059517965064892,0.0,True,False,3,210
2655,0.007898245346879997,8.059517965064892,8.055171460564722,inf,inf,False,False,155,65
2656,0.007891073287272385,8.059517965064892,8.055171460564722,inf,inf,False,False,165,102
2657,0.007883907740306098,8.059517965064892,8.055171460564722,8.059517965064892,0.0,True,False,65,94
2658,0.007876748700067283,8.059517965064892,8.055171460564722,inf,inf,False,False,141,33
2659,0.007869596160647451,8.059517965064892,8.055171460564722,8.059517965064892,0.0,True,False,28,157
2660,0.007862450116143496,8.059517965064892,8.055171460564722,8.059517965064892,0.0,True,False,179,186
2661,0.007855310560657651,8.059517965064892,8.055171460564722,8.059517965064892,0.0,True,False,88,175
2662,0.007848177488297529,8.059044743008027,8.055171460564722,8.059044743008027,-0.00047322205686484153,True,False,76,30
2663,0.00784105089317607,8.059044743008027,8.055171460564722,8.059044743008027,0.0,True,False,207,20
2664,0.007833930769411569,8.059044743008027,8.055171460564722,inf,inf,False,False,124,111
2665,0.007826817111127671,8.059044743008027,8.055171460564722,inf,inf,False,False,164,151
2666,0.00781970991245334,8.059044743008027,8.055171460564722,8.059044743008027,0.0,True,False,147,5
2667,0.00781260916752289,8.059044743008027,8.055171460564722,8.060505044848478,0.0014603018404510948,False,False,193,121
2668,0.0078055148704759434,8.059044743008027,8.055171460564722,8.059044743008027,0.0,True,False,224,186
2669,0.007798427015457454,8.059044743008027,8.055171460564722,8.059044743008027,0.0,True,False,218,27
2670,0.007791345596617694,8.059044743008027,8.055171460564722,8.059044743008027,0.0,True,False,95,57
2671,0.007784270608112238,8.059044743008027,8.055171460564722,8.059044743008027,0.0,True,False,220,152
2672,0.007777202044101982,8.059044743008027,8.055171460564722,inf,inf,False,False,127,58
2673,0.0077701398987531116,8.059044743008027,8.055171460564722,8.059044743008027,0.0,True,False,125,167
2674,0.00776308416623711,8.059044743008027,8.055171460564722,8.07174128470628,0.012696541698252517,False,False,70,133
2675,0.007756034840730765,8.059044743008027,8.055171460564722,8.059044743008027,0.0,True,False,137,163
2676,0.007748991916416138,8.059044743008027,8.055171460564722,8.059044743008027,0.0,True,False,213,87
2677,0.007741955387480586,8.059044743008027,8.055171460564722,8.059044743008027,0.0,True,False,182,144
2678,0.007734925248116735,8.059044743008027,8.055171460564722,inf,inf,False,False,168,206
2679,0.007727901492522484,8.05883584189744,8.055171460564722,8.05883584189744,-0.00020890111058591287,True,False,30,202
2680,0.007720884114901012,8.05883584189744,8.055171460564722,8.05883584189744,0.0,True,False,199,26
2681,0.007713873109460746,8.05883584189744,8.055171460564722,8.058854800678438,1.895878099666959e-05,False,False,202,94
2682,0.007706868470415387,8.059621430072086,8.055171460564722,8.059621430072086,0.0007855881746454685,True,False,77,54
2683,0.007699870191983881,8.059621430072086,8.055171460564722,8.059621430072086,0.0,True,False,125,64
2684,0.007692878268390421,8.059621430072086,8.055171460564722,8.059621430072086,0.0,True,False,48,115
2685,0.0076858926938644595,8.060316652048286,8.055171460564722,8.060316652048286,0.0006952219761995337,True,False,236,121
2686,0.007678913462640668,8.060316652048286,8.055171460564722,8.060316652048286,0.0,True,False,171,190
2687,0.007671940568958975,8.060316652048286,8.055171460564722,8.060316652048286,0.0,True,False,151,69
2688,0.007664974007064525,8.060316652048286,8.055171460564722,8.060316652048286,0.0,True,False,212,210
2689,0.007658013771207686,8.060316652048286,8.055171460564722,8.060316652048286,0.0,True,False,81,211
2690,0.007651059855644063,8.060316652048286,8.055171460564722,8.060316652048286,0.0,True,False,59,163
2691,0.007644112254634458,8.061984181359085,8.055171460564722,8.061984181359085,0.001667529310799054,True,False,191,28
2692,0.007637170962444905,8.061984181359085,8.055171460564722,8.061984181359085,0.0,True,False,9,92
2693,0.007630235973346625,8.061984181359085,8.055171460564722,8.064242159298738,0.0022579779396529887,False,False,209,77
2694,0.007623307281616049,8.061984181359085,8.055171460564722,8.061984181359085,0.0,True,False,89,179
2695,0.007616384881534814,8.061984181359085,8.055171460564722,8.061984181359085,0.0,True,False,140,220
2696,0.007609468767389733,8.061984181359085,8.055171460564722,8.061984181359085,0.0,True,False,157,38
2697,0.007602558933472822,8.061984181359085,8.055171460564722,8.061984181359085,0.0,True,False,137,211
2698,0.007595655374081272,8.061984181359085,8.055171460564722,8.117240867251802,0.05525668589271682,False,False,45,81
2699,0.007588758083517451,8.061984181359085,8.055171460564722,8.061984181359085,0.0,True,False,77,171
2700,0.007581867056088909,8.061984181359085,8.055171460564722,inf,inf,False,False,127,181
2701,0.007574982286108357,8.061984181359085,8.055171460564722,8.061984181359085,0.0,True,False,207,151
2702,0.007568103767893671,8.061984181359085,8.055171460564722,8.061984181359085,0.0,True,False,64,60
2703,0.007561231495767896,8.061984181359085,8.055171460564722,inf,inf,False,False,155,36
2704,0.0075543654640592185,8.061984181359085,8.055171460564722,8.061984181359085,0.0,True,False,210,173
2705,0.007547505667100988,8.061984181359085,8.055171460564722,inf,inf,False,False,126,45
2706,0.00754065209923169,8.06179215260007,8.055171460564722,8.06179215260007,-0.00019202875901491723,True,False,95,206
2707,0.007533804754794952,8.06179215260007,8.055171460564722,8.06179215260007,0.0,True,False,91,12
2708,0.007526963628139547,8.06179215260007,8.055171460564722,inf,inf,False,False,224,127
2709,0.007520128713619365,8.05803156205426,8.055171460564722,8.05803156205426,-0.0037605905458093503,True,False,133,192
